Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/7/22,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,23.0,12.0,50,99800,688,1323,401,364,302,207,41142,22500,23491,1106,120,1.0,9,9,24.1,5486,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/22,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.0,13.0,57,99800,473,1323,397,211,192,142,23449,11691,15886,708,120,2.1,9,9,24.1,3048,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,20.2,12.8,62,99800,248,1323,387,87,104,67,9549,2273,7415,304,150,2.1,9,9,24.0,5334,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,19.0,13.0,68,99800,42,827,373,15,52,13,1624,0,1443,55,160,2.1,8,8,24.1,7620,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,18.0,13.0,73,99800,0,0,368,0,0,0,0,0,0,0,190,1.5,8,8,24.1,7620,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,12.7,76,99800,0,0,363,0,0,0,0,0,0,0,210,1.5,8,8,24.0,7620,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,13.0,77,99800,0,0,357,0,0,0,0,0,0,0,250,1.0,7,7,24.1,7620,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/22,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,14.0,13.0,94,99800,0,0,339,0,0,0,0,0,0,0,240,1.0,6,6,24.1,7620,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/23,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,14.0,13.1,94,99800,0,0,339,0,0,0,0,0,0,0,230,1.5,6,6,24.0,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/23,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,13.0,13.0,100,99700,0,0,331,0,0,0,0,0,0,0,200,0.0,5,5,24.1,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/23,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,13.0,12.0,94,99700,0,0,330,0,0,0,0,0,0,0,200,1.5,5,5,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/23,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,11.9,11.4,97,99700,0,0,312,0,0,0,0,0,0,0,220,1.5,1,1,24.0,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/23,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,13.0,12.0,94,99800,11,427,325,3,356,0,490,0,3,0,260,1.5,3,3,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/23,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,14.0,94,99800,179,1323,336,102,492,36,11491,0,4022,157,270,1.0,3,3,24.1,77777,9,'999999999,250,0.0000,0,88,999.000,0.0,1.0
2019/7/23,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,18.2,15.5,84,99800,402,1323,345,309,890,39,37310,24903,4663,187,270,1.5,1,1,24.0,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/23,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,13.0,60,99800,622,1323,370,477,856,74,57585,43175,8949,387,320,2.1,5,5,24.1,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/23,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,15.0,69,99900,822,1323,372,618,808,116,74693,46642,14103,646,270,2.6,5,5,24.1,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/23,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.6,13.4,56,99900,988,1323,376,802,945,96,100875,53083,12140,554,270,3.6,4,4,24.0,77777,9,'999999999,240,0.0000,0,88,999.000,0.0,1.0
2019/7/23,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,12.0,47,99800,1109,1323,384,866,871,136,108090,52933,17030,789,290,4.6,5,5,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/23,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.0,11.0,42,99800,1176,1323,388,979,995,95,126584,56589,12267,544,280,6.2,5,5,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.2,10.8,40,99900,1185,1323,392,946,914,127,119933,54924,16168,729,280,6.2,6,6,24.0,7010,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.0,11.0,39,99800,1136,1323,397,884,865,141,110454,53426,17745,819,270,7.2,6,6,24.1,7010,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.0,10.0,39,99800,1030,1323,395,720,664,203,86313,46476,24415,1172,350,6.2,7,7,24.1,1890,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/23,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.4,10.6,42,99800,877,1323,398,546,486,224,63491,36352,26174,1262,350,4.6,8,8,24.0,1859,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/23,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,9.0,39,99900,686,1323,380,481,694,121,56726,43115,14308,645,340,4.6,5,5,24.1,1829,9,'999999999,170,0.0000,0,88,999.000,0.0,1.0
2019/7/23,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,11.0,44,99900,470,1323,377,335,753,68,39558,33307,8001,336,330,6.2,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.8,10.8,50,100000,245,1323,357,159,647,39,18315,6520,4486,176,350,4.1,1,1,24.0,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,11.0,53,100000,40,806,362,22,324,12,2443,0,1348,51,350,3.1,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,19.0,11.0,60,100100,0,0,352,0,0,0,0,0,0,0,20,2.6,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.4,11.0,66,100100,0,0,337,0,0,0,0,0,0,0,40,1.5,1,1,24.0,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,11.0,72,100100,0,0,324,0,0,0,0,0,0,0,20,2.6,0,0,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/23,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,11.0,77,100100,0,0,319,0,0,0,0,0,0,0,30,1.0,0,0,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.4,12.0,80,100100,0,0,328,0,0,0,0,0,0,0,360,2.6,1,1,24.0,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/24,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,12.0,82,100100,0,0,334,0,0,0,0,0,0,0,350,3.1,3,3,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/24,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,12.0,82,100100,0,0,320,0,0,0,0,0,0,0,20,2.1,0,0,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/24,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,13.8,10.9,83,100200,0,0,320,0,0,0,0,0,0,0,10,1.5,1,1,24.0,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,14.0,11.0,82,100200,10,405,329,2,225,0,279,0,41,1,320,1.5,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,13.0,82,100300,176,1323,340,99,481,35,11161,0,3990,156,340,2.1,3,3,24.1,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/24,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.5,12.8,74,100300,399,1323,347,281,744,57,32980,25968,6651,273,360,2.1,3,3,24.0,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/24,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,19.0,13.0,68,100400,619,1323,354,467,831,79,56183,42544,9486,412,310,1.5,3,3,24.1,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/24,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,20.0,11.0,56,100400,820,1323,357,647,898,91,79778,51331,11254,505,310,2.6,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,20.8,12.1,58,100400,986,1323,368,749,821,138,91813,50790,16946,792,330,2.1,5,5,24.0,77777,9,'999999999,220,0.0000,0,88,999.000,0.0,1.0
2019/7/24,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.0,11.0,50,100400,1107,1323,373,859,860,140,107071,53203,17486,811,290,4.6,5,5,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,23.0,12.0,50,100300,1174,1323,379,938,916,125,118765,54213,15932,722,300,6.7,5,5,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/24,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,23.7,11.0,45,100300,1183,1323,378,1035,1090,61,138176,58439,8148,350,300,4.6,4,4,24.0,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,10.0,41,100300,1134,1323,381,937,980,97,120309,56795,12487,562,300,3.6,5,5,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/24,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,10.0,41,100300,1028,1323,381,829,932,104,104440,55223,13188,603,300,4.6,5,5,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/24,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.3,9.8,40,100200,875,1323,383,689,891,100,85148,52757,12387,562,310,6.7,5,5,24.0,77777,9,'999999999,179,0.0000,0,88,999.000,0.0,1.0
2019/7/24,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,10.0,41,100200,683,1323,376,540,907,71,66285,48428,8786,381,320,5.1,3,3,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/24,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,10.0,41,100200,467,1323,376,348,827,56,41636,34597,6721,278,290,3.1,3,3,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/24,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.6,10.0,45,100200,242,1323,369,156,641,39,17979,6392,4481,176,340,3.6,3,3,24.0,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/24,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.0,11.0,50,100300,38,785,367,20,320,11,2237,0,1201,45,340,3.1,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,11.0,68,100300,0,0,343,0,0,0,0,0,0,0,120,0.0,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.2,11.7,70,100300,0,0,344,0,0,0,0,0,0,0,120,2.1,3,3,24.0,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/24,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,11.0,72,100300,0,0,338,0,0,0,0,0,0,0,120,2.6,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/24,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,12.0,77,100300,0,0,339,0,0,0,0,0,0,0,150,2.6,3,3,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/25,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.4,11.2,76,100300,0,0,335,0,0,0,0,0,0,0,140,2.1,3,3,24.0,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/25,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,12.0,77,100300,0,0,344,0,0,0,0,0,0,0,180,2.1,5,5,24.1,77777,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/25,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,12.0,77,100300,0,0,347,0,0,0,0,0,0,0,120,0.0,6,6,24.1,3658,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/25,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,14.7,11.9,83,100300,0,0,350,0,0,0,0,0,0,0,120,1.5,8,8,24.0,3658,9,'999999999,209,0.0000,0,88,999.000,0.0,1.0
2019/7/25,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,13.0,88,100400,9,383,348,2,132,1,255,0,140,5,120,1.0,7,7,24.1,3658,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/25,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,16.0,13.0,82,100400,172,1324,348,78,265,44,8640,0,4857,193,360,0.0,6,6,24.1,3048,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/25,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,18.0,13.1,73,100500,396,1324,355,254,599,75,29119,23690,8601,361,360,1.5,5,5,24.0,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/25,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,14.0,64,100500,617,1324,365,483,896,65,58773,42954,7973,341,260,0.0,3,3,24.1,77777,9,'999999999,250,0.0000,0,88,999.000,0.0,1.0
2019/7/25,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.0,15.0,65,100600,817,1324,372,666,958,75,83104,49826,9390,417,260,2.1,3,3,24.1,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/25,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.4,15.3,57,100600,984,1324,384,861,1087,53,112813,54007,6946,304,250,2.6,3,3,24.0,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/25,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.0,16.0,54,100600,1105,1324,393,956,1066,65,125279,53765,8606,380,260,4.6,3,3,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/25,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.0,15.0,48,100600,1172,1324,404,992,1026,83,129104,54225,10818,477,270,4.6,5,5,24.1,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/25,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.9,14.8,45,100500,1182,1324,402,1063,1141,45,144557,56233,6072,256,300,6.2,3,3,24.0,77777,9,'999999999,259,0.0000,0,88,999.000,0.0,1.0
2019/7/25,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.0,11.0,33,100500,1132,1324,403,1018,1140,44,138102,59263,5929,253,280,5.7,3,3,24.1,77777,9,'999999999,200,0.0000,0,88,999.000,0.0,1.0
2019/7/25,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.0,10.0,31,100500,1026,1324,408,858,1002,81,110037,56803,10462,470,290,6.7,5,5,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/25,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.3,8.4,27,100500,872,1324,407,720,978,75,90875,55542,9516,423,270,5.7,5,5,24.0,77777,9,'999999999,170,0.0000,0,88,999.000,0.0,1.0
2019/7/25,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.0,10.0,31,100500,681,1324,408,513,821,91,61776,46363,10941,483,270,3.6,5,5,24.1,77777,9,'999999999,189,0.0000,0,88,999.000,0.0,1.0
2019/7/25,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.0,13.0,42,100500,464,1324,401,301,602,90,34633,28822,10385,446,250,2.6,5,5,24.1,77777,9,'999999999,229,0.0000,0,88,999.000,0.0,1.0
2019/7/25,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.1,13.6,49,100600,239,1324,389,136,472,51,15258,5829,5695,229,250,2.1,4,4,24.0,77777,9,'999999999,240,0.0000,0,88,999.000,0.0,1.0
2019/7/25,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,22.0,17.0,73,100600,36,762,374,18,236,11,1967,0,1255,47,200,2.6,3,3,24.1,77777,9,'999999999,300,0.0000,0,88,999.000,0.0,1.0
2019/7/25,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,16.0,73,100700,0,0,368,0,0,0,0,0,0,0,190,2.6,3,3,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/25,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,19.5,15.9,80,100700,0,0,352,0,0,0,0,0,0,0,200,2.6,1,1,24.0,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/25,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,19.0,16.0,83,100700,0,0,343,0,0,0,0,0,0,0,190,3.1,0,0,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/25,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,18.0,16.0,88,100700,0,0,338,0,0,0,0,0,0,0,200,2.6,0,0,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/26,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.2,16.0,93,100700,0,0,341,0,0,0,0,0,0,0,210,2.1,1,1,24.0,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/26,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,16.0,94,100800,0,0,348,0,0,0,0,0,0,0,210,2.6,3,3,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/26,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,16.0,94,100800,0,0,334,0,0,0,0,0,0,0,220,3.1,0,0,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/26,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.6,15.3,98,100800,0,0,333,0,0,0,0,0,0,0,190,1.5,1,1,16.0,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/26,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,15.0,15.0,100,100900,8,360,338,1,88,0,134,0,63,2,180,1.5,3,3,12.9,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/26,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,17.0,16.0,94,100900,169,1324,348,89,407,37,9944,0,4179,164,220,1.5,3,3,24.1,77777,9,'999999999,279,0.0000,0,88,999.000,0.0,1.0
2019/7/26,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,18.6,17.1,91,101000,393,1324,349,272,719,59,31671,22506,6859,283,230,1.5,1,1,24.0,77777,9,'999999999,309,0.0000,0,88,999.000,0.0,1.0
2019/7/26,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,21.0,18.0,83,101000,614,1324,355,479,890,66,58008,39473,8034,345,230,1.5,0,0,24.1,77777,9,'999999999,329,0.0000,0,88,999.000,0.0,1.0
2019/7/26,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.0,18.0,69,101000,815,1324,369,699,1051,52,89262,48275,6611,286,190,2.1,0,0,24.1,77777,9,'999999999,329,0.0000,0,88,999.000,0.0,1.0
2019/7/26,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,18.2,62,101100,981,1324,388,883,1138,39,117786,51575,5256,226,190,2.1,1,1,24.0,77777,9,'999999999,329,0.0000,0,88,999.000,0.0,1.0
2019/7/26,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.0,19.0,58,101100,1103,1324,408,992,1139,43,133553,51361,5780,249,190,1.0,3,3,24.1,77777,9,'999999999,350,0.0000,0,88,999.000,0.0,1.0
2019/7/26,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.0,18.0,52,101000,1170,1324,412,1053,1141,44,142760,52805,6003,255,190,3.6,3,3,24.1,77777,9,'999999999,329,0.0000,0,88,999.000,0.0,1.0
2019/7/26,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.1,16.2,41,101000,1180,1324,411,1061,1141,44,144131,54828,6054,256,210,3.1,1,1,24.0,77777,9,'999999999,290,0.0000,0,88,999.000,0.0,1.0
2019/7/26,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.0,15.0,38,101000,1130,1324,419,1016,1140,44,137488,55902,5911,253,220,3.1,3,3,24.1,77777,9,'999999999,270,0.0000,0,88,999.000,0.0,1.0
2019/7/26,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,32.0,14.0,34,101000,1024,1324,423,921,1138,41,123595,56291,5494,236,230,5.7,3,3,24.1,77777,9,'999999999,250,0.0000,0,88,999.000,0.0,1.0
