TL Name,TL Reference,Monitored Object Name,Monitored Object Reference,Monitored Object Last Sample,Object Name Similarity %,TL Polling Frequency,Monitored Object Unit
CS_03VVRRP3302_TL,2169.421826.TL1,CS_03VVRRP3302,421826.AO3.Present_Value,2020-04-13 10:12:16,82.0,90000,%
CS_03VVRRP3204_TL,2169.421826.TL2,CS_03VVRRP3301,421826.AO4.Present_Value,2020-04-13 10:12:18,65.0,90000,%
CS_03VVRRP3207_TL,2169.421826.TL3,CS_03VVRRP3303,421826.AO401.Present_Value,2020-04-13 10:12:19,65.0,90000,%
CS_03VVCDMOP3302_TL,2169.421826.TL4,CS_03VVCDMOP3302,421826.BO5.Present_Value,2020-04-13 10:12:41,84.0,0,Units not found
CS_03VVCDMCL3302_TL,2169.421826.TL5,CS_03VVCDMCL3302,421826.BO6.Present_Value,2020-04-13 10:13:05,84.0,0,Units not found
CS_03VVFSA3302_TL,2169.421826.TL6,CS_03VVFSA3302,421826.AI5.Present_Value,2020-04-13 10:11:57,82.0,90000,Pa
CS_03VVTST3302_TL,2169.421826.TL7,CS_03VVTST3302,421826.AI101.Present_Value,2020-04-13 10:11:57,82.0,90000,°C
CS_03VVTST3204_TL,2169.421826.TL8,CS_03VVTST3301,421826.AI201.Present_Value,2020-04-13 10:11:55,65.0,90000,°C
CS_03VVTST3207_TL,2169.421826.TL9,CS_03VVTST3303,421826.AI301.Present_Value,2020-04-13 10:12:20,65.0,90000,°C
CS_03VV3302_RTS_SP_TL,2169.421826.TL11,CS_03VV3302_RTS_SP,421826.AV1.Present_Value,2020-04-13 10:12:21,86.0,0,°C
CS_03VV3302_FLOW_TL,2169.421826.TL12,CS_03VV3302_FLOW,421826.AV9.Present_Value,2020-04-13 10:12:19,84.0,90000,L/s
CS_03VV3302_FLOW_SP_TL,2169.421826.TL13,CS_03VV3302_FLOW_SP,421826.AV10.Present_Value,2020-04-13 10:12:21,86.0,0,L/s
CS_03VV3302_DP_SP_TL,2169.421826.TL14,CS_03VV3302_DP_SP,421826.AV14.Present_Value,2020-04-13 10:12:40,85.0,0,Pa
CS_03VV3302_DMP_VRTL_POS_TL,2169.421826.TL15,CS_03VV3302_DMP_VRTL_POS,421826.AV15.Present_Value,2020-04-13 10:12:41,89.0,90000,%
CS_03VV3302_OAT_AV_TL,2169.421826.TL16,CS_03VV3302_OAT_AV,421826.AV17.Present_Value,2020-04-13 10:12:38,86.0,90000,°C
CS_03VV3204_RTS_SP_TL,2169.421826.TL17,CS_03VV3301_RTS_SP,421826.AV18.Present_Value,2020-04-13 10:12:39,38.0,0,°C
CS_03VV3207_RTS_SP_TL,2169.421826.TL18,CS_03VV3303_RTS_SP,421826.AV25.Present_Value,2020-04-13 10:12:42,38.0,0,°C
SYSTEME_ST_BV_TL,2169.421826.TL19,SYSTEME_ST_BV,421826.BV1.Present_Value,2020-04-13 10:13:06,81.0,0,Units not found
CS_02VVTSH3302_TL,2169.421826.TL20,CS_02VVTSH3302,421826.AI103.Present_Value,2020-04-13 10:11:58,82.0,90000,%RH
CS_02VVTCO2_3302_TL,2169.421826.TL21,CS_03VVCO23302,421826.AI104.Present_Value,2020-04-13 10:11:59,21.0,90000,ppm
CS_02VVTSH3301_TL,2169.421826.TL22,CS_02VVTSH3301,421826.AI203.Present_Value,2020-04-13 10:12:17,82.0,90000,%RH
CS_02VVTCO2_3301_TL,2169.421826.TL23,CS_03VVCO23301,421826.AI204.Present_Value,2020-04-13 10:12:18,21.0,90000,ppm
CS_RM3302_KeyPress,2169.421826.TL24,trend_log_input_ref not found,421826.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM3302_MD_TL,2169.421826.TL25,CS_AHU2_RM3302_MD,421826.BI105.Present_Value,2020-04-13 10:12:42,85.0,0,Units not found
CS_AHU2_RM3301_MD_TL,2169.421826.TL26,CS_AHU2_RM3301_MD,421826.BI205.Present_Value,2020-04-13 10:12:43,85.0,0,Units not found
CS_RM3301_KeyPress,2169.421826.TL27,trend_log_input_ref not found,421826.LCD201.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_LIGHT_MD_RM3303_TL,2169.421826.TL28,CS_LIGHT_MD_RM3303,421826.BI305.Present_Value,2020-04-13 10:12:39,86.0,0,Units not found
CS_AHU2_RM3303_CO2_TL,2169.421826.TL50,CS_03VVCO23303,421826.AI304.Present_Value,2020-04-13 10:12:16,14.0,180000,ppm
CS_AHU2_RM3303_KeyPress_TL,2169.421826.TL52,trend_log_input_ref not found,421826.LCD301.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_02VVTSH3303_TL,2169.421826.TL60,CS_02VVTSH3303,421826.AI303.Present_Value,2020-04-13 10:12:21,82.0,90000,%RH
CS_02VVRRP3304_TL,2169.421827.TL1,CS_02VVRRP3304,421827.AO3.Present_Value,2020-04-13 10:13:47,82.0,90000,%
CS_02VVCDMOP3304_TL,2169.421827.TL2,CS_02VVCDMOP3304,421827.BO5.Present_Value,2020-04-13 10:14:11,84.0,0,Units not found
CS_02VVCDMCL3304_TL,2169.421827.TL3,CS_02VVCDMCL3304,421827.BO6.Present_Value,2020-04-13 10:14:12,84.0,0,Units not found
CS_02VVFSA3304_TL,2169.421827.TL4,CS_02VVFSA3304,421827.AI5.Present_Value,2020-04-13 10:13:50,82.0,90000,Pa
CS_02VVTST3304_TL,2169.421827.TL5,CS_02VVTST3304,421827.AI101.Present_Value,2020-04-13 10:13:51,82.0,90000,°C
CS_02VV3304_RTS_SP_TL,2169.421827.TL7,CS_02VV3304_RTS_SP,421827.AV1.Present_Value,2020-04-13 10:14:13,86.0,0,°C
CS_02VV3304_FLOW_TL,2169.421827.TL8,CS_02VV3304_FLOW,421827.AV9.Present_Value,2020-04-13 10:14:11,84.0,90000,L/s
CS_02VV3304_FLOW_SP_TL,2169.421827.TL9,CS_02VV3304_FLOW_SP,421827.AV10.Present_Value,2020-04-13 10:14:12,86.0,90000,L/s
CS_02VV3304_DP_SP_TL,2169.421827.TL10,CS_02VV3304_DP_SP,421827.AV14.Present_Value,2020-04-13 10:14:11,85.0,90000,Pa
CS_02VV3304_DMP_VRTL_POS_TL,2169.421827.TL11,CS_02VV3304_DMP_VRTL_POS,421827.AV15.Present_Value,2020-04-13 10:14:13,89.0,90000,%
CS_02VV3304_OAT_AV_TL,2169.421827.TL12,CS_02VV3304_OAT_AV,421827.AV17.Present_Value,2020-04-13 10:14:15,86.0,0,°C
SYSTEME_ST_BV_TL,2169.421827.TL13,SYSTEME_ST_BV,421827.BV1.Present_Value,2020-04-13 10:14:34,81.0,0,Units not found
CS_02VVTSH3304_TL,2169.421827.TL20,CS_02VVTSH3304,421827.AI103.Present_Value,2020-04-13 10:13:47,82.0,90000,%RH
CS_02VVTCO2_3304_TL,2169.421827.TL21,CS_02VVTCO2_3304,421827.AI104.Present_Value,2020-04-13 10:13:49,84.0,90000,ppm
CS_RM3304_KeyPress,2169.421827.TL24,trend_log_input_ref not found,421827.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM3304_MD_TL,2169.421827.TL25,CS_AHU2_RM3304_MD,421827.BI105.Present_Value,2020-04-13 10:14:14,85.0,0,Units not found
CS_06VVTST6201_TL,2169.421828.TL7,CS_06VVTST6201,421828.AI101.Present_Value,2020-04-13 10:15:19,82.0,90000,°C
CS_06VVTST6202_TL,2169.421828.TL8,CS_06VVTST6202,421828.AI201.Present_Value,2020-04-13 10:15:16,82.0,90000,°C
CS_06VVTST6203_TL,2169.421828.TL9,CS_06VVTST6203,421828.AI301.Present_Value,2020-04-13 10:15:19,82.0,90000,°C
CS_06VVRRP6201_TL,2169.421828.TL10,CS_06VVRRP6201,421828.AO4.Present_Value,2020-04-13 10:15:20,82.0,90000,%
CS_06VVRRP6202_TL,2169.421828.TL11,CS_06VVRRP6202,421828.AO5.Present_Value,2020-04-13 10:15:21,82.0,90000,%
CS_06VVRRP6203_TL,2169.421828.TL12,CS_06VVRRP6203,421828.AO6.Present_Value,2020-04-13 10:15:17,82.0,90000,%
CS_AHU2_RM6201_MD_TL,2169.421828.TL13,CS_AHU2_RM6201_MD,421828.BI105.Present_Value,2020-04-13 10:16:03,85.0,0,Units not found
CS_AHU2_RM6202_MD_TL,2169.421828.TL14,CS_AHU2_RM6202_MD,421828.BI205.Present_Value,2020-04-13 10:15:59,85.0,0,Units not found
CS_AHU2_RM6203_MD_TL,2169.421828.TL15,CS_AHU2_RM6203_MD,421828.BI305.Present_Value,2020-04-13 10:16:00,85.0,0,Units not found
CS_RM6201_KeyPress,2169.421828.TL16,trend_log_input_ref not found,421828.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_RM6202_KeyPress,2169.421828.TL17,trend_log_input_ref not found,421828.LCD201.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_RM6203_KeyPress,2169.421828.TL18,trend_log_input_ref not found,421828.LCD301.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_01VVTSH6201_TL,2169.421828.TL22,CS_01VVTSH6201,421828.AI103.Present_Value,2020-04-13 10:15:20,82.0,90000,%RH
CS_01VVTCO2_6201_TL,2169.421828.TL23,CS_01VVTCO2_6201,421828.AI104.Present_Value,2020-04-13 10:15:20,84.0,90000,ppm
CS_01VVTSH6202_TL,2169.421828.TL24,CS_01VVTSH6202,421828.AI203.Present_Value,2020-04-13 10:15:17,82.0,90000,%RH
CS_01VVTCO2_6202_TL,2169.421828.TL25,CS_01VVTCO2_6202,421828.AI204.Present_Value,2020-04-13 10:15:18,84.0,90000,ppm
CS_01VVTSH6203_TL,2169.421828.TL26,CS_01VVTSH6203,421828.AI303.Present_Value,2020-04-13 10:15:20,82.0,90000,%RH
CS_01VVTCO2_6203_TL,2169.421828.TL27,CS_01VVTCO2_6203,421828.AI304.Present_Value,2020-04-13 10:15:20,84.0,90000,ppm
CS_02VVRRP6110_TL,2169.421829.TL1,CS_02VVRRP6110,421829.AO3.Present_Value,2020-04-13 10:17:11,82.0,90000,%
CS_02VVRRH6110_TL,2169.421829.TL2,CS_02VVRRH6110,421829.AO4.Present_Value,2020-04-13 10:17:06,82.0,90000,%
CS_02VVCDMOP6110_TL,2169.421829.TL3,CS_02VVCDMOP6110,421829.BO5.Present_Value,2020-04-13 10:17:29,84.0,0,Units not found
CS_02VVCDMCL6110_TL,2169.421829.TL4,CS_02VVCDMCL6110,421829.BO6.Present_Value,2020-04-13 10:17:30,84.0,0,Units not found
CS_02VVFSA6110_TL,2169.421829.TL5,CS_02VVFSA6110,421829.AI5.Present_Value,2020-04-13 10:17:09,82.0,90000,Pa
CS_02VVTST6110_TL,2169.421829.TL6,CS_02VVTST6110,421829.AI101.Present_Value,2020-04-13 10:17:10,82.0,90000,°C
CS_02VVSOC6110_TL,2169.421829.TL7,CS_02VVSOC6110,421829.BI1.Present_Value,2020-04-13 10:17:33,82.0,0,Units not found
CS_02VV6110_RTS_SP_TL,2169.421829.TL8,CS_02VV6110_RTS_SP,421829.AV1.Present_Value,2020-04-13 10:17:08,86.0,0,°C
CS_02VV6110_FLOW_TL,2169.421829.TL9,CS_02VV6110_FLOW,421829.AV9.Present_Value,2020-04-13 10:17:10,84.0,30000,L/s
CS_02VV6110_FLOW_SP_TL,2169.421829.TL10,CS_02VV6110_FLOW_SP,421829.AV10.Present_Value,2020-04-13 10:17:12,86.0,0,L/s
CS_02VV6110_DP_SP_TL,2169.421829.TL11,CS_02VV6110_DP_SP,421829.AV14.Present_Value,2020-04-13 10:17:10,85.0,90000,Pa
CS_02VV6110_DMP_VRTL_POS_TL,2169.421829.TL12,CS_02VV6110_DMP_VRTL_POS,421829.AV15.Present_Value,2020-04-13 10:17:11,89.0,90000,%
CS_02VV6110_OAT_AV_TL,2169.421829.TL13,CS_02VV6110_OAT_AV,421829.AV17.Present_Value,2020-04-13 10:17:27,86.0,0,°C
SYSTEME_ST_BV_TL,2169.421829.TL14,SYSTEME_ST_BV,421829.BV1.Present_Value,2020-04-13 10:17:32,81.0,0,Units not found
CS_02VVTSH6110_TL,2169.421829.TL20,CS_02VVTSH6110,421829.AI103.Present_Value,2020-04-13 10:17:11,82.0,90000,%RH
CS_02VVTCO2_6110_TL,2169.421829.TL21,CS_02VVTCO2_6110,421829.AI104.Present_Value,2020-04-13 10:17:06,84.0,90000,ppm
CS_RM6110_KeyPress,2169.421829.TL24,trend_log_input_ref not found,421829.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM6110_MD_TL,2169.421829.TL25,CS_AHU2_RM6110_MD,421829.BI105.Present_Value,2020-04-13 10:17:34,85.0,0,Units not found
CS_02VVRRP6111_TL,2169.421830.TL1,CS_02VVRRP6111,421830.AO3.Present_Value,2020-04-13 10:18:14,82.0,90000,%
CS_02VVRRH6111_TL,2169.421830.TL2,CS_02VVRRH6111,421830.AO4.Present_Value,2020-04-13 10:18:15,82.0,90000,%
CS_02VVCDMOP6111_TL,2169.421830.TL3,CS_02VVCDMOP6111,421830.BO5.Present_Value,2020-04-13 10:18:37,84.0,0,Units not found
CS_02VVCDMCL6111_TL,2169.421830.TL4,CS_02VVCDMCL6111,421830.BO6.Present_Value,2020-04-13 10:18:39,84.0,0,Units not found
CS_02VVFSA6111_TL,2169.421830.TL5,CS_02VVFSA6111,421830.AI5.Present_Value,2020-04-13 10:18:17,82.0,90000,Pa
CS_02VVTST6111_TL,2169.421830.TL6,CS_02VVTST6111,421830.AI101.Present_Value,2020-04-13 10:18:14,82.0,90000,°C
CS_02VVSOC6111_TL,2169.421830.TL7,CS_02VVSOC6111,421830.BI1.Present_Value,2020-04-13 10:18:35,82.0,0,Units not found
CS_02VV6111_RTS_SP_TL,2169.421830.TL8,CS_02VV6111_RTS_SP,421830.AV1.Present_Value,2020-04-13 10:18:16,86.0,0,°C
CS_02VV6111_FLOW_TL,2169.421830.TL9,CS_02VV6111_FLOW,421830.AV9.Present_Value,2020-04-13 10:18:36,84.0,30000,L/s
CS_02VV6111_FLOW_SP_TL,2169.421830.TL10,CS_02VV6111_FLOW_SP,421830.AV10.Present_Value,2020-04-13 10:18:37,86.0,30000,L/s
CS_02VV6111_DP_SP_TL,2169.421830.TL11,CS_02VV6111_DP_SP,421830.AV14.Present_Value,2020-04-13 10:18:35,85.0,90000,Pa
CS_02VV6111_DMP_VRTL_POS_TL,2169.421830.TL12,CS_02VV6111_DMP_VRTL_POS,421830.AV15.Present_Value,2020-04-13 10:18:35,89.0,90000,%
CS_02VV6111_OAT_AV_TL,2169.421830.TL13,CS_02VV6111_OAT_AV,421830.AV17.Present_Value,2020-04-13 10:18:37,86.0,0,°C
SYSTEME_ST_BV_TL,2169.421830.TL14,SYSTEM_ST_BV,421830.BV1.Present_Value,2020-04-13 10:18:34,38.0,0,Units not found
CS_02VVTSH6111_TL,2169.421830.TL20,CS_02VVTSH6111,421830.AI103.Present_Value,2020-04-13 10:18:14,82.0,90000,%RH
CS_02VVTCO2_6111_TL,2169.421830.TL21,CS_02VVCO26111,421830.AI104.Present_Value,2020-04-13 10:18:15,37.0,90000,ppm
CS_RM6111_KeyPress,2169.421830.TL24,trend_log_input_ref not found,421830.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM6111_MD_TL,2169.421830.TL25,CS_AHU2_RM6111_MD,421830.BI105.Present_Value,2020-04-13 10:18:36,85.0,0,Units not found
CS_02VVRRP6112_TL,2169.421831.TL1,CS_02VVRRP6112,421831.AO3.Present_Value,2020-04-13 10:19:42,82.0,90000,%
CS_02VVRRH6112_TL,2169.421831.TL2,CS_02VVRRH6112,421831.AO4.Present_Value,2020-04-13 10:19:37,82.0,90000,%
CS_02VVCDMOP6112_TL,2169.421831.TL3,CS_02VVCDMOP6112,421831.BO5.Present_Value,2020-04-13 10:19:58,84.0,0,Units not found
CS_02VVCDMCL6112_TL,2169.421831.TL4,CS_02VVCDMCL6112,421831.BO6.Present_Value,2020-04-13 10:19:59,84.0,0,Units not found
CS_02VVFSA6112_TL,2169.421831.TL5,CS_02VVFSA6112,421831.AI5.Present_Value,2020-04-13 10:19:39,82.0,90000,Pa
CS_02VVTST6112_TL,2169.421831.TL6,CS_02VVTST6112,421831.AI101.Present_Value,2020-04-13 10:19:40,82.0,90000,°C
CS_02VV6112_RTS_SP_TL,2169.421831.TL8,CS_02VV6112_RTS_SP,421831.AV1.Present_Value,2020-04-13 10:19:40,86.0,0,°C
CS_02VV6112_FLOW_TL,2169.421831.TL9,CS_02VV6112_FLOW,421831.AV9.Present_Value,2020-04-13 10:20:03,84.0,90000,L/s
CS_02VV6112_FLOW_SP_TL,2169.421831.TL10,CS_02VV6112_FLOW_SP,421831.AV10.Present_Value,2020-04-13 10:20:04,86.0,90000,L/s
CS_02VV6112_DP_SP_TL,2169.421831.TL11,CS_02VV6112_DP_SP,421831.AV14.Present_Value,2020-04-13 10:20:00,85.0,90000,Pa
CS_02VV6112_DMP_VRTL_POS_TL,2169.421831.TL12,CS_02VV6112_DMP_VRTL_POS,421831.AV15.Present_Value,2020-04-13 10:20:02,89.0,90000,%
CS_02VV6112_OAT_AV_TL,2169.421831.TL13,CS_02VV6112_OAT_AV,421831.AV17.Present_Value,2020-04-13 10:20:04,86.0,0,°C
SYSTEME_ST_BV_TL,2169.421831.TL14,SYSTEME_ST_BV,421831.BV1.Present_Value,2020-04-13 10:20:00,81.0,0,Units not found
CS_02VVTSH6112_TL,2169.421831.TL20,CS_02VVTSH6112,421831.AI103.Present_Value,2020-04-13 10:19:41,82.0,90000,%RH
CS_02VVTCO2_6112_TL,2169.421831.TL21,CS_02VVCO26112,421831.AI104.Present_Value,2020-04-13 10:19:41,37.0,90000,ppm
CS_RM6112_KeyPress,2169.421831.TL24,trend_log_input_ref not found,421831.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM6112_MD_TL,2169.421831.TL25,CS_AHU2_RM6112_MD,421831.BI105.Present_Value,2020-04-13 10:20:03,85.0,0,Units not found
CS_RM6914_TF6_KWH_TL,2169.421831.TL30,CS_RM6914_TF6_KWH_AV,421831.AV34.Present_Value,2020-04-13 10:19:59,90.0,30000,kW
CS_RM6914_TF6_KW_TL,2169.421831.TL31,CS_RM6914_TF6_KW_AV,421831.AV33.Present_Value,2020-04-13 10:19:57,89.0,30000,kW
CS_06VVRRP6204_TL,2169.421832.TL1,CS_06VVRRP6204,421832.AO3.Present_Value,2020-04-13 10:20:48,82.0,90000,%
CS_06VVRRH6204_TL,2169.421832.TL2,CS_06VVRRH6204,421832.AO4.Present_Value,2020-04-13 10:20:49,82.0,90000,%
CS_06VVCDMOP6204_TL,2169.421832.TL3,CS_06VVCDMOP6204,421832.BO5.Present_Value,2020-04-13 10:21:09,84.0,0,Units not found
CS_06VVCDMCL6204_TL,2169.421832.TL4,CS_06VVCDMCL6204,421832.BO6.Present_Value,2020-04-13 10:21:09,84.0,0,Units not found
CS_06VVFSA6204_TL,2169.421832.TL5,CS_06VVFSA6204,421832.AI5.Present_Value,2020-04-13 10:20:47,82.0,90000,Pa
CS_06VVTST6204_TL,2169.421832.TL6,CS_06VVTST6204,421832.AI101.Present_Value,2020-04-13 10:20:48,82.0,90000,°C
CS_06VV6204_RTS_SP_TL,2169.421832.TL10,CS_06VV6204_RTS_SP,421832.AV1.Present_Value,2020-04-13 10:20:45,86.0,0,°C
CS_06VV6204_FLOW_TL,2169.421832.TL11,CS_06VV6204_FLOW,421832.AV9.Present_Value,2020-04-13 10:21:10,84.0,90000,L/s
CS_06VV6204_FLOW_SP_TL,2169.421832.TL12,CS_06VV6204_FLOW_SP,421832.AV10.Present_Value,2020-04-13 10:21:11,86.0,0,L/s
CS_06VV6204_DP_SP_TL,2169.421832.TL13,CS_06VV6204_DP_SP,421832.AV14.Present_Value,2020-04-13 10:21:09,85.0,0,Pa
CS_06VV6204_DMP_VRTL_POS_TL,2169.421832.TL14,CS_06VV6204_DMP_VRTL_POS,421832.AV15.Present_Value,2020-04-13 10:21:10,89.0,90000,%
CS_06VV6204_OAT_AV_TL,2169.421832.TL15,CS_06VV6204_OAT_AV,421832.AV17.Present_Value,2020-04-13 10:21:12,86.0,90000,°C
CS_06VVRRP6204_AV_TL,2169.421832.TL16,trend_log_input_ref not found,421832.AV18.Present_Value,trend_log_input_ref not found,Monitored Object does not exist.,90000,trend_log_input_ref not found
CS_6201_6202_6203_6204_MAX_CO_TL,2169.421832.TL17,CS_6201_6202_6203_6204_MAX_CO,421832.AV19.Present_Value,2020-04-13 10:21:06,91.0,90000,%
CS_AHU2_ST_BV_TL,2169.421832.TL18,CS_AHU2_ST_BV,421832.BV1.Present_Value,2020-04-13 10:21:10,81.0,0,Units not found
CS_06VVOC6204_TL,2169.421832.TL19,trend_log_input_ref not found,421832.BI1.Present_Value,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_AHU2_RM6204_MD_TL,2169.421832.TL20,CS_AHU2_RM6204_MD,421832.BI105.Present_Value,2020-04-13 10:21:06,85.0,0,Units not found
CS_RM6204_KeyPress,2169.421832.TL21,trend_log_input_ref not found,421832.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_01VVTSH6204_TL,2169.421832.TL22,CS_01VVTSH6204,421832.AI103.Present_Value,2020-04-13 10:20:49,82.0,90000,%RH
CS_01VVTCO2_6204_TL,2169.421832.TL23,CS_01VVTCO2_6204,421832.AI104.Present_Value,2020-04-13 10:20:50,84.0,90000,ppm
CS_06VV6204_FLOW_TOT_TL,2169.421832.TL24,CS_06VV6204_FLOW_TOT,421832.AT1.Present_Value,2020-04-13 10:20:45,87.0,180000,m³
CS_06VVTST6205_TL,2169.421833.TL7,CS_06VVTST6205,421833.AI101.Present_Value,2020-04-13 10:21:51,82.0,90000,°C
CS_06VVTST6206_TL,2169.421833.TL8,CS_06VVTST6206,421833.AI201.Present_Value,2020-04-13 10:22:14,82.0,90000,°C
CS_06VVTST6208_TL,2169.421833.TL9,CS_06VVTST6208,421833.AI301.Present_Value,2020-04-13 10:22:11,82.0,90000,°C
CS_06VVRRP6205_TL,2169.421833.TL10,CS_06VVRRP6205,421833.AO4.Present_Value,2020-04-13 10:22:11,82.0,90000,%
CS_06VVRRP6206_TL,2169.421833.TL11,CS_06VVRRP6206,421833.AO5.Present_Value,2020-04-13 10:22:12,82.0,90000,%
CS_06VVRRP6208_TL,2169.421833.TL12,CS_06VVRRP6208,421833.AO6.Present_Value,2020-04-13 10:22:13,82.0,90000,%
CS_AHU2_RM6205_MD_TL,2169.421833.TL13,CS_AHU2_RM6205_MD,421833.BI105.Present_Value,2020-04-13 10:22:35,85.0,0,Units not found
CS_AHU2_RM6206_MD_TL,2169.421833.TL14,CS_AHU2_RM6206_MD,421833.BI205.Present_Value,2020-04-13 10:22:36,85.0,0,Units not found
CS_AHU2_RM6208_MD_TL,2169.421833.TL15,CS_AHU2_RM6208_MD,421833.BI305.Present_Value,2020-04-13 10:22:37,85.0,0,Units not found
CS_RM6205_KeyPress,2169.421833.TL16,trend_log_input_ref not found,421833.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_RM6206_KeyPress,2169.421833.TL17,trend_log_input_ref not found,421833.LCD201.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_RM6208_KeyPress,2169.421833.TL18,trend_log_input_ref not found,421833.LCD301.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_01VVTSH6208_TL,2169.421833.TL19,CS_01VVTSH6208,421833.AI303.Present_Value,2020-04-13 10:22:12,82.0,90000,%RH
CS_01VVTCO2_6208_TL,2169.421833.TL20,CS_01VVTCO2_6208,421833.AI304.Present_Value,2020-04-13 10:22:12,84.0,90000,ppm
CS_01VVTSH6205_TL,2169.421833.TL22,CS_01VVTSH6205,421833.AI103.Present_Value,2020-04-13 10:21:52,82.0,90000,%RH
CS_01VVTCO2_6205_TL,2169.421833.TL23,CS_01VVTCO2_6205,421833.AI104.Present_Value,2020-04-13 10:22:13,84.0,90000,ppm
CS_01VVTSH6206_TL,2169.421833.TL24,CS_01VVTSH6206,421833.AI203.Present_Value,2020-04-13 10:22:15,82.0,90000,%RH
CS_01VVTCO2_6206_TL,2169.421833.TL25,CS_01VVTCO2_6206,421833.AI204.Present_Value,2020-04-13 10:22:16,84.0,90000,ppm
CS_06VVRRP6207_TL,2169.421834.TL1,CS_06VVRRP6207,421834.AO3.Present_Value,2020-04-13 10:23:18,82.0,90000,%
CS_06VVRRH6207_TL,2169.421834.TL2,CS_06VVRRH6207,421834.AO4.Present_Value,2020-04-13 10:23:19,82.0,90000,%
CS_06VVCDMOP6207_TL,2169.421834.TL3,CS_06VVCDMOP6207,421834.BO5.Present_Value,2020-04-13 10:23:44,84.0,0,Units not found
CS_06VVCDMCL6207_TL,2169.421834.TL4,CS_06VVCDMCL6207,421834.BO6.Present_Value,2020-04-13 10:23:45,84.0,0,Units not found
CS_06VVFSA6207_TL,2169.421834.TL5,CS_06VVFSA6207,421834.AI5.Present_Value,2020-04-13 10:23:24,82.0,6000,Pa
CS_06VVTST6207_TL,2169.421834.TL6,CS_06VVTST6207,421834.AI101.Present_Value,2020-04-13 10:23:18,82.0,90000,°C
CS_06VV6207_RTS_SP_TL,2169.421834.TL10,CS_06VV6205_RTS_SP,421834.AV1.Present_Value,2020-04-13 10:23:22,48.0,0,°C
CS_06VV6207_FLOW_TL,2169.421834.TL11,CS_06VV6207_FLOW,421834.AV9.Present_Value,2020-04-13 10:23:44,84.0,90000,L/s
CS_06VV6207_FLOW_SP_TL,2169.421834.TL12,CS_06VV6207_FLOW_SP,421834.AV10.Present_Value,2020-04-13 10:23:45,86.0,0,L/s
CS_06VV6207_DP_SP_TL,2169.421834.TL13,CS_06VV6207_DP_SP,421834.AV14.Present_Value,2020-04-13 10:23:43,85.0,0,Pa
CS_06VV6207_DMP_VRTL_POS_TL,2169.421834.TL14,CS_06VV6207_DMP_VRTL_POS,421834.AV15.Present_Value,2020-04-13 10:23:44,89.0,90000,%
CS_06VV6207_OAT_AV_TL,2169.421834.TL15,CS_06VV6207_OAT_AV,421834.AV17.Present_Value,2020-04-13 10:23:46,86.0,90000,°C
CS_06VVRRP6207_AV_TL,2169.421834.TL16,CS_06VVRRP6207_AV,421834.AV18.Present_Value,2020-04-13 10:23:40,85.0,90000,%
CS_6205_6206_6208_6207_MAX_CO_TL,2169.421834.TL17,CS_6205_6206_6208_6207_MAX_CO,421834.AV19.Present_Value,2020-04-13 10:23:41,91.0,90000,%
CS_AHU2_ST_BV_TL,2169.421834.TL18,CS_AHU2_ST_BV,421834.BV1.Present_Value,2020-04-13 10:23:46,81.0,0,Units not found
CS_06VVOC6207_TL,2169.421834.TL19,trend_log_input_ref not found,421834.BI1.Present_Value,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_RM6207_KeyPress,2169.421834.TL21,trend_log_input_ref not found,421834.LCD101.Key_Press,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
CS_01VVTSH6207_TL,2169.421834.TL22,CS_01VVTSH6207,421834.AI103.Present_Value,2020-04-13 10:23:19,82.0,90000,%RH
CS_01VVTCO2_6207_TL,2169.421834.TL23,CS_01VVTCO2_6207,421834.AI104.Present_Value,2020-04-13 10:23:20,84.0,90000,ppm
