,tSa,tRa,tOa,pSa,sOa,sHc,sCc,sFan,tSaSp,pSaSp
2019-01-12 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-12 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-13 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-14 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-15 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-16 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-17 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 21:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 22:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-18 23:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 0:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 1:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 2:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 3:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 4:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 5:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 6:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 7:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 8:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 9:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 10:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 11:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 12:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 13:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 14:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 15:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 16:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 17:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 18:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 19:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
2019-01-19 20:00,15.78139973,21.64839935,-15.19979954,399.5209961,28.40600014,0,0,65.86000061,15.81470013,400
